s.no,pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
5026,25-03-2019 08:30,25-03-2019 08:46,1,2.91,13.5,0,0,16.8,yellow,cash,Upper East Side North,Morningside Heights,Manhattan,Manhattan
5027,10-03-2019 22:57,10-03-2019 23:09,1,2.21,10.5,0,0,14.3,yellow,cash,West Village,Times Sq/Theatre District,Manhattan,Manhattan
5028,16-03-2019 08:18,16-03-2019 08:26,1,1.71,8.5,2.36,0,14.16,yellow,credit card,Bloomingdale,Central Park,Manhattan,Manhattan
5029,21-03-2019 06:51,21-03-2019 07:07,1,3.39,14,2.75,0,20.05,yellow,credit card,Central Park,Times Sq/Theatre District,Manhattan,Manhattan
5030,27-03-2019 20:33,27-03-2019 21:18,1,20.1,52,12.2,5.76,73.26,yellow,credit card,Upper West Side North,JFK Airport,Manhattan,Queens
5031,28-03-2019 18:30,28-03-2019 18:41,3,0.84,8,0,0,12.3,yellow,credit card,Times Sq/Theatre District,Garment District,Manhattan,Manhattan
5032,24-03-2019 02:34,24-03-2019 02:43,2,1.5,8,2.35,0,14.15,yellow,credit card,East Village,Meatpacking/West Village West,Manhattan,Manhattan
5033,01-03-2019 22:07,01-03-2019 22:40,1,5.2,22.5,6.55,0,32.85,yellow,credit card,Central Park,Financial District North,Manhattan,Manhattan
5034,31-03-2019 14:09,31-03-2019 14:22,1,3.06,11.5,2.96,0,17.76,yellow,credit card,Lincoln Square East,Morningside Heights,Manhattan,Manhattan
5035,08-03-2019 02:29,08-03-2019 02:42,1,2.58,11.5,3.06,0,18.36,yellow,credit card,East Chelsea,Alphabet City,Manhattan,Manhattan
5036,29-03-2019 10:00,29-03-2019 10:19,1,1.3,12.5,0,0,15.8,yellow,cash,Clinton East,Midtown East,Manhattan,Manhattan
5037,11-03-2019 10:45,11-03-2019 10:59,1,1.19,9.5,2.56,0,15.36,yellow,credit card,Lenox Hill West,Midtown East,Manhattan,Manhattan
5038,27-03-2019 21:37,27-03-2019 22:01,1,4.62,18.5,4.46,0,26.76,yellow,credit card,Upper West Side South,Greenwich Village South,Manhattan,Manhattan
5039,07-03-2019 13:22,07-03-2019 13:27,1,0.66,5,0,0,5.8,yellow,cash,Manhattan Valley,Manhattan Valley,Manhattan,Manhattan
5040,15-03-2019 22:54,15-03-2019 23:04,1,1.77,8.5,2.46,0,14.76,yellow,credit card,World Trade Center,Two Bridges/Seward Park,Manhattan,Manhattan
5041,20-03-2019 20:58,20-03-2019 21:10,1,3.5,12.5,3,0,19.3,yellow,credit card,Kips Bay,Long Island City/Queens Plaza,Manhattan,Queens
5042,01-03-2019 11:39,01-03-2019 11:51,1,1,8.5,1,0,12.8,yellow,credit card,Times Sq/Theatre District,UN/Turtle Bay South,Manhattan,Manhattan
5043,10-03-2019 12:48,10-03-2019 13:08,1,4.25,17.5,2,0,22.8,yellow,credit card,Yorkville East,Midtown South,Manhattan,Manhattan
5044,25-03-2019 11:35,25-03-2019 12:01,1,4.79,20,2.33,0,25.63,yellow,credit card,Penn Station/Madison Sq West,Boerum Hill,Manhattan,Brooklyn
5045,02-03-2019 08:50,02-03-2019 08:57,1,0.9,6,0,0,9.3,yellow,cash,Midtown East,Midtown Center,Manhattan,Manhattan
5046,15-03-2019 00:10,15-03-2019 00:21,1,3.1,12.5,0,0,16.3,yellow,,West Chelsea/Hudson Yards,Upper West Side South,Manhattan,Manhattan
5047,12-03-2019 15:22,12-03-2019 15:45,5,5.3,20,3,0,26.3,yellow,credit card,TriBeCa/Civic Center,Upper West Side South,Manhattan,Manhattan
5048,14-03-2019 09:25,14-03-2019 09:42,1,1.75,11.5,3.7,0,18.5,yellow,credit card,Upper East Side North,Midtown East,Manhattan,Manhattan
5049,19-03-2019 11:45,19-03-2019 12:16,1,4.55,22,0,0,25.3,yellow,cash,Garment District,TriBeCa/Civic Center,Manhattan,Manhattan
5050,15-03-2019 17:46,15-03-2019 17:52,1,0.43,5.5,1.96,0,11.76,yellow,credit card,Times Sq/Theatre District,Times Sq/Theatre District,Manhattan,Manhattan
5051,04-03-2019 20:37,04-03-2019 20:45,1,1.66,7.5,1.5,0,12.8,yellow,credit card,Greenwich Village North,Murray Hill,Manhattan,Manhattan
5052,27-03-2019 19:19,27-03-2019 19:31,1,1.51,9,0,0,13.3,yellow,cash,Times Sq/Theatre District,Upper East Side South,Manhattan,Manhattan
5053,09-03-2019 11:45,09-03-2019 11:49,1,0.51,4.5,0,0,7.8,yellow,cash,Little Italy/NoLiTa,SoHo,Manhattan,Manhattan
5054,08-03-2019 19:02,08-03-2019 19:21,1,3.01,14,2,0,20.3,yellow,credit card,Garment District,Lenox Hill West,Manhattan,Manhattan
5055,23-03-2019 02:31,23-03-2019 02:36,1,0.7,5.5,1.85,0,11.15,yellow,credit card,East Chelsea,Union Sq,Manhattan,Manhattan
5056,30-03-2019 17:18,30-03-2019 17:32,1,1.6,10.5,2.75,0,16.55,yellow,credit card,West Chelsea/Hudson Yards,Meatpacking/West Village West,Manhattan,Manhattan
5057,27-03-2019 11:38,27-03-2019 12:11,5,8.65,31,0.33,0,34.63,yellow,credit card,Midtown Center,Brooklyn Heights,Manhattan,Brooklyn
5058,19-03-2019 00:51,19-03-2019 01:08,1,4,15,3.76,0,22.56,yellow,credit card,Lincoln Square East,Greenwich Village North,Manhattan,Manhattan
5059,05-03-2019 12:23,05-03-2019 12:38,2,1,10,0,0,13.3,yellow,cash,Lenox Hill West,Sutton Place/Turtle Bay North,Manhattan,Manhattan
5060,24-03-2019 13:54,24-03-2019 14:00,1,0.58,5,0,0,8.3,yellow,cash,Upper East Side South,Upper East Side South,Manhattan,Manhattan
5061,29-03-2019 06:26,29-03-2019 06:33,1,1.1,6.5,1.96,0,11.76,yellow,credit card,Midtown Center,Midtown East,Manhattan,Manhattan
5062,29-03-2019 22:51,29-03-2019 22:57,1,0.8,6,1.95,0,11.75,yellow,credit card,Hudson Sq,West Village,Manhattan,Manhattan
5063,13-03-2019 21:35,13-03-2019 22:22,1,18.62,56,0,2.64,59.94,yellow,credit card,Lower East Side,Van Cortlandt Village,Manhattan,Bronx
5064,08-03-2019 12:49,08-03-2019 12:57,1,1,6,2.75,0,12.05,yellow,credit card,Midtown East,Midtown North,Manhattan,Manhattan
5065,19-03-2019 06:17,19-03-2019 06:32,1,3.9,14,3.45,0,20.75,yellow,credit card,West Village,Upper East Side South,Manhattan,Manhattan
5066,23-03-2019 14:04,23-03-2019 14:14,5,1.39,8,0,0,11.3,yellow,cash,Clinton East,Midtown North,Manhattan,Manhattan
5067,02-03-2019 18:37,02-03-2019 18:50,1,1.1,9.5,0,0,12.8,yellow,cash,Midtown East,Times Sq/Theatre District,Manhattan,Manhattan
5068,30-03-2019 11:38,30-03-2019 11:40,1,0.2,3.5,0,0,6.8,yellow,,Upper West Side North,Upper West Side North,Manhattan,Manhattan
5069,27-03-2019 14:28,27-03-2019 14:53,1,2.57,16.5,3.96,0,23.76,yellow,credit card,East Chelsea,Upper East Side South,Manhattan,Manhattan
5070,01-03-2019 18:21,01-03-2019 18:27,2,1.2,6,2.05,0,12.35,yellow,credit card,Yorkville East,Upper East Side North,Manhattan,Manhattan
5071,10-03-2019 23:26,10-03-2019 23:36,1,2.16,10,2.76,0,16.56,yellow,credit card,Greenwich Village South,Garment District,Manhattan,Manhattan
5072,10-03-2019 16:00,10-03-2019 16:19,6,2.83,13.5,0,0,16.8,yellow,cash,Lenox Hill East,Penn Station/Madison Sq West,Manhattan,Manhattan
5073,05-03-2019 16:52,05-03-2019 17:17,1,3.84,18.5,4,0,26.8,yellow,credit card,West Village,Boerum Hill,Manhattan,Brooklyn
5074,04-03-2019 15:43,04-03-2019 15:50,1,1.34,7,1.54,0,11.84,yellow,credit card,Midtown East,Upper East Side North,Manhattan,Manhattan
5075,13-03-2019 21:22,13-03-2019 21:26,3,1,5,1.76,0,10.56,yellow,credit card,Penn Station/Madison Sq West,East Chelsea,Manhattan,Manhattan
5076,05-03-2019 12:43,05-03-2019 13:07,6,2.71,16,3.86,0,23.16,yellow,credit card,UN/Turtle Bay South,West Chelsea/Hudson Yards,Manhattan,Manhattan
5077,04-03-2019 08:53,04-03-2019 08:56,1,0.33,3.5,0,0,6.8,yellow,cash,Lenox Hill West,Lenox Hill West,Manhattan,Manhattan
5078,13-03-2019 15:24,13-03-2019 15:31,1,1.16,6.5,2,0,11.8,yellow,credit card,East Chelsea,West Village,Manhattan,Manhattan
5079,20-03-2019 07:59,20-03-2019 08:08,5,1.36,8,2.26,0,13.56,yellow,credit card,Lincoln Square West,Times Sq/Theatre District,Manhattan,Manhattan
5080,30-03-2019 00:48,30-03-2019 00:50,1,0.53,3.5,1.46,0,8.76,yellow,credit card,Midtown East,Midtown East,Manhattan,Manhattan
5081,21-03-2019 09:43,21-03-2019 09:50,1,0.7,6,1,0,10.3,yellow,credit card,East Chelsea,Clinton East,Manhattan,Manhattan
5082,04-03-2019 17:58,04-03-2019 18:14,1,1.8,11,3.05,0,18.35,yellow,credit card,Clinton East,Murray Hill,Manhattan,Manhattan
5083,08-03-2019 08:19,08-03-2019 08:49,1,2.3,18,4.25,0,25.55,yellow,credit card,Penn Station/Madison Sq West,Midtown East,Manhattan,Manhattan
5084,01-03-2019 23:42,01-03-2019 23:50,1,1.43,7.5,2.26,0,13.56,yellow,credit card,West Village,Gramercy,Manhattan,Manhattan
5085,10-03-2019 10:20,10-03-2019 10:27,1,0.67,6,0,0,9.3,yellow,cash,Yorkville West,Upper East Side North,Manhattan,Manhattan
5086,14-03-2019 04:57,14-03-2019 05:31,1,19.95,52,12.21,5.76,73.27,yellow,credit card,JFK Airport,Upper East Side North,Queens,Manhattan
5087,20-03-2019 18:07,20-03-2019 18:27,2,1.55,13,3.46,0,20.76,yellow,credit card,Times Sq/Theatre District,Sutton Place/Turtle Bay North,Manhattan,Manhattan
5088,23-03-2019 09:51,23-03-2019 09:56,1,1.04,5.5,1,0,9.8,yellow,credit card,Manhattan Valley,Upper West Side South,Manhattan,Manhattan
5089,19-03-2019 22:58,19-03-2019 23:23,2,10.39,31.5,7.06,0,42.36,yellow,credit card,SoHo,East Concourse/Concourse Village,Manhattan,Bronx
5090,16-03-2019 12:24,16-03-2019 12:27,1,0.6,4.5,0,0,7.8,yellow,cash,Upper West Side South,Lincoln Square West,Manhattan,Manhattan
5091,22-03-2019 00:31,22-03-2019 01:01,3,18.39,52,11.06,0,66.36,yellow,credit card,JFK Airport,Lower East Side,Queens,Manhattan
5092,06-03-2019 10:00,06-03-2019 10:32,3,6.79,24.5,0,0,27.8,yellow,cash,Upper West Side North,Battery Park City,Manhattan,Manhattan
5093,26-03-2019 17:08,26-03-2019 17:28,1,1.4,13,0,0,17.3,yellow,cash,West Chelsea/Hudson Yards,Union Sq,Manhattan,Manhattan
5094,14-03-2019 19:34,14-03-2019 19:36,1,0.3,3.5,1.55,0,9.35,yellow,credit card,East Harlem South,Upper East Side North,Manhattan,Manhattan
5095,30-03-2019 20:14,30-03-2019 21:01,3,18.91,52,8.78,5.76,67.34,yellow,credit card,JFK Airport,JFK Airport,Queens,Queens
5096,08-03-2019 02:27,08-03-2019 02:32,5,1.95,7,2,0,12.8,yellow,credit card,Midtown East,Yorkville West,Manhattan,Manhattan
5097,31-03-2019 15:11,31-03-2019 15:34,5,2.06,15,3.66,0,21.96,yellow,credit card,Upper East Side South,Garment District,Manhattan,Manhattan
5098,11-03-2019 12:14,11-03-2019 12:43,1,6.64,24,6.82,0,34.12,yellow,credit card,Midtown East,Financial District South,Manhattan,Manhattan
5099,31-03-2019 21:06,31-03-2019 21:13,1,1,6.5,1.55,0,11.85,yellow,credit card,West Village,West Chelsea/Hudson Yards,Manhattan,Manhattan
5100,11-03-2019 17:59,11-03-2019 18:09,1,1,7.5,2.95,0,14.75,yellow,credit card,Union Sq,Penn Station/Madison Sq West,Manhattan,Manhattan
5101,19-03-2019 13:49,19-03-2019 13:55,1,0.86,5.5,1.76,0,10.56,yellow,credit card,Yorkville East,Lenox Hill West,Manhattan,Manhattan
5102,03-03-2019 10:13,03-03-2019 10:19,1,1,6,0.93,0,10.23,yellow,credit card,Lenox Hill East,Yorkville East,Manhattan,Manhattan
5103,12-03-2019 17:15,12-03-2019 17:34,3,2.09,13,3.46,0,20.76,yellow,credit card,Yorkville West,Upper East Side South,Manhattan,Manhattan
5104,26-03-2019 19:28,26-03-2019 19:37,1,2.28,9,2.66,0,15.96,yellow,credit card,Clinton East,Upper West Side North,Manhattan,Manhattan
5105,22-03-2019 19:15,22-03-2019 19:24,1,0.66,7,2.26,0,13.56,yellow,credit card,Midtown North,Sutton Place/Turtle Bay North,Manhattan,Manhattan
5106,22-03-2019 07:33,22-03-2019 07:44,1,2.1,10,2.65,0,15.95,yellow,credit card,Upper East Side North,Midtown East,Manhattan,Manhattan
5107,28-03-2019 00:10,28-03-2019 00:16,1,1.5,6.5,2.05,0,12.35,yellow,credit card,UN/Turtle Bay South,East Village,Manhattan,Manhattan
5108,21-03-2019 12:45,21-03-2019 12:53,4,0.5,6,1.85,0,11.15,yellow,credit card,Midtown Center,Times Sq/Theatre District,Manhattan,Manhattan
5109,07-03-2019 15:58,07-03-2019 16:20,1,3.6,16.5,3.95,0,23.75,yellow,credit card,World Trade Center,Clinton East,Manhattan,Manhattan
5110,15-03-2019 18:38,15-03-2019 19:02,1,3.7,17.5,4.35,0,26.15,yellow,credit card,Midtown East,TriBeCa/Civic Center,Manhattan,Manhattan
5111,17-03-2019 16:53,17-03-2019 16:59,2,0.8,6,1,0,10.3,yellow,credit card,Murray Hill,Midtown South,Manhattan,Manhattan
5112,08-03-2019 23:18,08-03-2019 23:26,4,1.74,8.5,3.08,0,15.38,yellow,credit card,Lincoln Square East,Clinton West,Manhattan,Manhattan
5113,20-03-2019 18:19,20-03-2019 18:21,1,0.2,3.5,1.55,0,9.35,yellow,credit card,Upper West Side South,Upper West Side South,Manhattan,Manhattan
5114,28-03-2019 21:34,28-03-2019 21:50,2,4.08,15,3.76,0,22.56,yellow,credit card,Union Sq,Upper West Side North,Manhattan,Manhattan
5115,01-03-2019 22:55,01-03-2019 23:18,2,3.7,18,0,0,21.8,yellow,cash,East Village,East Williamsburg,Manhattan,Brooklyn
5116,27-03-2019 22:22,27-03-2019 22:30,1,1.6,7.5,1,0,12.3,yellow,credit card,Kips Bay,Greenwich Village North,Manhattan,Manhattan
5117,07-03-2019 20:35,07-03-2019 20:42,1,1.14,6.5,0,0,10.3,yellow,cash,Clinton West,Midtown Center,Manhattan,Manhattan
5118,11-03-2019 21:19,11-03-2019 21:29,1,1.48,8,2.36,0,14.16,yellow,credit card,Midtown North,Penn Station/Madison Sq West,Manhattan,Manhattan
5119,24-03-2019 20:14,24-03-2019 20:21,1,0.7,6,0,0,7.3,yellow,cash,Mott Haven/Port Morris,East Harlem North,Bronx,Manhattan
5120,27-03-2019 07:37,27-03-2019 07:45,3,1.24,7,0,0,10.3,yellow,cash,Lenox Hill West,Midtown East,Manhattan,Manhattan
5121,23-03-2019 21:59,23-03-2019 22:08,2,1,7,2.15,0,12.95,yellow,credit card,Meatpacking/West Village West,West Village,Manhattan,Manhattan
5122,01-03-2019 17:05,01-03-2019 17:13,1,1.1,7,2.25,0,13.55,yellow,credit card,Times Sq/Theatre District,Clinton East,Manhattan,Manhattan
5123,20-03-2019 15:45,20-03-2019 15:58,1,2.02,10.5,2.76,0,16.56,yellow,credit card,Upper East Side North,Lenox Hill East,Manhattan,Manhattan
5124,30-03-2019 07:57,30-03-2019 08:07,1,1.8,9.5,1,0,13.8,yellow,credit card,West Chelsea/Hudson Yards,Flatiron,Manhattan,Manhattan
5125,21-03-2019 10:50,21-03-2019 11:05,1,1.32,10.5,2.25,0,16.05,yellow,credit card,Murray Hill,Midtown Center,Manhattan,Manhattan
5126,05-03-2019 10:11,05-03-2019 10:14,1,0.5,4.5,0.79,0,6.09,yellow,credit card,Manhattan Valley,Morningside Heights,Manhattan,Manhattan
5127,27-03-2019 01:15,27-03-2019 01:23,0,1.5,7.5,2.25,0,13.55,yellow,credit card,Greenwich Village South,Kips Bay,Manhattan,Manhattan
5128,23-03-2019 15:09,23-03-2019 15:17,1,1.71,8,2.26,0,13.56,yellow,credit card,Lenox Hill West,Lincoln Square East,Manhattan,Manhattan
5129,25-03-2019 11:39,25-03-2019 11:53,1,1.73,10.5,0,0,11.3,yellow,cash,South Williamsburg,Downtown Brooklyn/MetroTech,Brooklyn,Brooklyn
5130,16-03-2019 15:13,16-03-2019 15:22,1,1.46,7.5,0,0,10.8,yellow,credit card,Yorkville West,Upper East Side South,Manhattan,Manhattan
5131,11-03-2019 09:32,11-03-2019 09:36,3,0.5,4.5,0,0,7.8,yellow,cash,Sutton Place/Turtle Bay North,Upper East Side South,Manhattan,Manhattan
5132,12-03-2019 11:54,12-03-2019 11:59,5,0.53,4.5,1.56,0,9.36,yellow,credit card,Upper West Side North,Upper West Side South,Manhattan,Manhattan
5133,11-03-2019 20:28,11-03-2019 20:46,1,6.6,22,2,0,27.8,yellow,credit card,World Trade Center,Murray Hill,Manhattan,Manhattan
5134,22-03-2019 07:19,22-03-2019 07:23,5,0.54,4.5,0,0,5.3,yellow,cash,Washington Heights South,Hamilton Heights,Manhattan,Manhattan
5135,26-03-2019 15:07,26-03-2019 15:23,1,2.3,12,3.05,0,18.35,yellow,credit card,Lenox Hill East,Upper West Side South,Manhattan,Manhattan
5136,21-03-2019 23:41,21-03-2019 23:49,1,0.9,6.5,2.55,0,12.85,yellow,credit card,Union Sq,East Chelsea,Manhattan,Manhattan
5137,10-03-2019 00:13,10-03-2019 00:33,1,11.52,32.5,0,0,33.8,yellow,cash,JFK Airport,Flatlands,Queens,Brooklyn
5138,01-03-2019 09:10,01-03-2019 09:21,5,1.41,8.5,2.36,0,14.16,yellow,credit card,Midtown East,Upper East Side South,Manhattan,Manhattan
5139,31-03-2019 14:33,31-03-2019 14:38,1,0.6,5,2.45,0,10.75,yellow,credit card,Battery Park City,World Trade Center,Manhattan,Manhattan
5140,04-03-2019 19:57,04-03-2019 20:02,1,1.02,5.5,1.96,0,11.76,yellow,credit card,Lincoln Square East,Lincoln Square East,Manhattan,Manhattan
5141,18-03-2019 12:03,18-03-2019 12:11,1,1.16,7.5,2.16,0,12.96,yellow,credit card,Financial District North,Battery Park City,Manhattan,Manhattan
5142,14-03-2019 20:33,14-03-2019 20:38,1,0.79,5,0,0,8.8,yellow,cash,Alphabet City,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
5143,27-03-2019 07:48,27-03-2019 07:52,2,0.77,4.5,1.56,0,9.36,yellow,credit card,Chinatown,Hudson Sq,Manhattan,Manhattan
5144,25-03-2019 05:33,25-03-2019 05:58,1,12.12,35.5,0,5.76,45.06,yellow,cash,Midtown North,LaGuardia Airport,Manhattan,Queens
5145,29-03-2019 19:16,29-03-2019 19:23,0,1.4,7,1,0,12.3,yellow,credit card,Upper East Side North,Lenox Hill East,Manhattan,Manhattan
5146,25-03-2019 18:33,25-03-2019 18:39,2,0.84,5.5,1.96,0,11.76,yellow,credit card,Little Italy/NoLiTa,Greenwich Village South,Manhattan,Manhattan
5147,11-03-2019 02:40,11-03-2019 02:53,1,2.5,11.5,0,0,12.8,yellow,cash,Sunnyside,Roosevelt Island,Queens,Manhattan
5148,05-03-2019 11:29,05-03-2019 11:35,2,1.46,7,0,0,7.8,yellow,credit card,Yorkville East,East Harlem North,Manhattan,Manhattan
5149,13-03-2019 08:42,13-03-2019 08:49,1,0.87,6.5,1.96,0,11.76,yellow,credit card,TriBeCa/Civic Center,Little Italy/NoLiTa,Manhattan,Manhattan
5150,26-03-2019 17:18,26-03-2019 17:30,1,2.13,9.5,3.45,0,17.25,yellow,credit card,TriBeCa/Civic Center,Union Sq,Manhattan,Manhattan
5151,22-03-2019 17:04,22-03-2019 17:17,5,1.69,10,4.29,0,18.59,yellow,credit card,Greenwich Village South,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
5152,09-03-2019 08:51,09-03-2019 09:02,1,2.89,10.5,2.76,0,16.56,yellow,credit card,Lincoln Square East,Greenwich Village North,Manhattan,Manhattan
5153,11-03-2019 11:28,11-03-2019 11:32,1,0.5,4.5,1,0,8.8,yellow,credit card,East Chelsea,East Chelsea,Manhattan,Manhattan
5154,03-03-2019 13:49,03-03-2019 13:54,1,0.84,5.5,1.76,0,10.56,yellow,credit card,Murray Hill,UN/Turtle Bay South,Manhattan,Manhattan
5155,31-03-2019 12:23,31-03-2019 13:01,1,16.86,52,12.21,5.76,73.27,yellow,credit card,Garment District,JFK Airport,Manhattan,Queens
5156,19-03-2019 09:27,19-03-2019 09:36,1,1.7,8.5,0,0,11.8,yellow,cash,Lincoln Square East,Central Park,Manhattan,Manhattan
5157,20-03-2019 13:59,20-03-2019 14:05,1,0.9,6,1.85,0,11.15,yellow,credit card,Garment District,West Chelsea/Hudson Yards,Manhattan,Manhattan
5158,17-03-2019 21:25,17-03-2019 21:30,1,0.9,5.5,1.86,0,11.16,yellow,credit card,TriBeCa/Civic Center,West Village,Manhattan,Manhattan
5159,16-03-2019 14:02,16-03-2019 14:19,2,1.9,12,3.06,0,18.36,yellow,credit card,Midtown Center,Upper East Side North,Manhattan,Manhattan
5160,22-03-2019 20:15,22-03-2019 20:23,1,1.7,8.5,2.69,0,14.99,yellow,credit card,Midtown East,Lincoln Square East,Manhattan,Manhattan
5161,16-03-2019 12:45,16-03-2019 13:04,2,1.7,12.5,3.16,0,18.96,yellow,credit card,Gramercy,West Chelsea/Hudson Yards,Manhattan,Manhattan
5162,21-03-2019 19:54,21-03-2019 19:59,2,0.9,5.5,1,0,10.8,yellow,credit card,Kips Bay,Kips Bay,Manhattan,Manhattan
5163,22-03-2019 13:50,22-03-2019 13:57,1,0.5,5.5,1.75,0,10.55,yellow,credit card,Greenwich Village North,Greenwich Village North,Manhattan,Manhattan
5164,04-03-2019 15:23,04-03-2019 15:37,1,2.05,11.5,3.7,0,18.5,yellow,credit card,Upper West Side North,Midtown North,Manhattan,Manhattan
5165,14-03-2019 07:18,14-03-2019 07:29,1,1.9,9,2.45,0,14.75,yellow,credit card,Kips Bay,Lenox Hill East,Manhattan,Manhattan
5166,21-03-2019 07:50,21-03-2019 08:14,1,1.3,14.5,0,0,17.8,yellow,cash,Midtown South,Midtown East,Manhattan,Manhattan
5167,04-03-2019 00:47,04-03-2019 01:05,1,5.36,17,1,0,21.8,yellow,credit card,Kips Bay,Central Park,Manhattan,Manhattan
5168,11-03-2019 22:38,11-03-2019 22:44,1,1.1,6,1.5,0,11.3,yellow,credit card,Garment District,Midtown North,Manhattan,Manhattan
5169,11-03-2019 20:38,11-03-2019 20:50,1,2.51,11,2.96,0,17.76,yellow,credit card,Midtown Center,Upper East Side North,Manhattan,Manhattan
5170,28-03-2019 13:48,28-03-2019 13:52,1,0.8,5,2.05,0,10.35,yellow,credit card,Upper East Side North,Yorkville West,Manhattan,Manhattan
5171,10-03-2019 11:52,10-03-2019 11:58,5,0.94,5.5,3,0,11.8,yellow,credit card,Little Italy/NoLiTa,TriBeCa/Civic Center,Manhattan,Manhattan
5172,16-03-2019 21:27,16-03-2019 21:36,1,1.4,7.5,0,0,11.3,yellow,cash,West Village,TriBeCa/Civic Center,Manhattan,Manhattan
5173,01-03-2019 18:50,01-03-2019 18:53,3,0.44,4,1,0,9.3,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
5174,28-03-2019 21:16,28-03-2019 21:28,5,1.59,10,2.76,0,16.56,yellow,credit card,Flatiron,West Chelsea/Hudson Yards,Manhattan,Manhattan
5175,12-03-2019 07:23,12-03-2019 08:01,1,10.14,32,10.26,5.76,51.32,yellow,credit card,LaGuardia Airport,Upper East Side South,Queens,Manhattan
5176,02-03-2019 22:01,02-03-2019 22:09,1,0.82,7,2.16,0,12.96,yellow,credit card,Greenwich Village North,Gramercy,Manhattan,Manhattan
5177,09-03-2019 00:27,09-03-2019 00:37,1,2.32,9.5,2,0,15.3,yellow,credit card,Yorkville West,Midtown East,Manhattan,Manhattan
5178,10-03-2019 07:13,10-03-2019 07:49,1,14.04,41,12.51,5.76,62.57,yellow,credit card,Meatpacking/West Village West,LaGuardia Airport,Manhattan,Queens
5179,29-03-2019 18:54,29-03-2019 18:56,1,0.4,4,0,0,8.3,yellow,cash,Gramercy,Stuy Town/Peter Cooper Village,Manhattan,Manhattan
5180,20-03-2019 12:13,20-03-2019 12:22,1,1.15,7.5,1.3,0,12.1,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
5181,22-03-2019 23:15,22-03-2019 23:45,6,11.74,35.5,0,0,36.8,yellow,credit card,JFK Airport,Bedford,Queens,Brooklyn
5182,16-03-2019 20:40,16-03-2019 20:49,1,3.7,12,0,0,13.3,yellow,cash,JFK Airport,Springfield Gardens South,Queens,Queens
5183,16-03-2019 23:51,17-03-2019 00:07,5,1.24,11,0,0,14.8,yellow,cash,Lower East Side,East Village,Manhattan,Manhattan
5184,02-03-2019 20:25,02-03-2019 20:28,1,0.52,4,1.95,0,9.75,yellow,credit card,Flatiron,Penn Station/Madison Sq West,Manhattan,Manhattan
5185,05-03-2019 16:12,05-03-2019 17:03,3,17.67,52,10,5.76,75.56,yellow,credit card,JFK Airport,East Chelsea,Queens,Manhattan
5186,28-03-2019 20:47,28-03-2019 20:51,1,0.87,5,1,0,9.8,yellow,credit card,UN/Turtle Bay South,Sutton Place/Turtle Bay North,Manhattan,Manhattan
5187,05-03-2019 00:42,05-03-2019 00:51,0,2.2,9,3.05,0,13.35,yellow,credit card,LaGuardia Airport,Jackson Heights,Queens,Queens
5188,09-03-2019 15:32,09-03-2019 15:44,6,1.66,9,3.08,0,15.38,yellow,credit card,Upper East Side South,Kips Bay,Manhattan,Manhattan
